city,model,year,season,tas_c
Houston,CESM2,1877,winter,13.084800000000001
Houston,CESM2,1878,summer,30.24676666666667
Houston,CESM2,1878,winter,15.942366666666667
Houston,CESM2,1879,summer,29.680466666666664
Houston,CESM2,1879,winter,14.723166666666666
Houston,CESM2,1880,summer,29.6551
Houston,CESM2,1880,winter,13.352966666666667
Houston,CESM2,1881,summer,29.981466666666666
Houston,CESM2,1881,winter,13.582099999999999
Houston,CESM2,1882,summer,29.4169
Houston,CESM2,1882,winter,15.451333333333332
Houston,CESM2,1883,summer,29.429233333333332
Houston,CESM2,1883,winter,15.1045
Houston,CESM2,1884,summer,29.784566666666667
Houston,CESM2,1884,winter,11.685133333333333
Houston,CESM2,1885,summer,29.273600000000002
Houston,CESM2,1885,winter,12.997633333333333
Houston,CESM2,1886,summer,29.380966666666666
Houston,CESM2,1886,winter,14.355166666666667
Houston,CESM2,1887,summer,29.70526666666667
Houston,CESM2,1887,winter,14.144466666666666
Houston,CESM2,1888,summer,29.521500000000003
Houston,CESM2,1888,winter,13.424066666666667
Houston,CESM2,1889,summer,28.96506666666667
Houston,CESM2,1889,winter,16.273666666666667
Houston,CESM2,1890,summer,29.48946666666667
Houston,CESM2,1890,winter,16.605633333333333
Houston,CESM2,1891,summer,30.06686666666667
Houston,CESM2,1891,winter,15.349133333333333
Houston,CESM2,1892,summer,29.412366666666667
Houston,CESM2,1892,winter,15.257933333333332
Houston,CESM2,1893,summer,29.03333333333333
Houston,CESM2,1893,winter,15.245933333333333
Houston,CESM2,1894,summer,29.8907
Houston,CESM2,1894,winter,14.723866666666666
Houston,CESM2,1895,summer,29.30463333333333
Houston,CESM2,1895,winter,15.0493
Houston,CESM2,1896,summer,29.445733333333333
Houston,CESM2,1896,winter,16.52156666666667
Houston,CESM2,1897,summer,29.106666666666666
Houston,CESM2,1897,winter,13.182966666666665
Houston,CESM2,1898,summer,29.1276
Houston,CESM2,1898,winter,14.147166666666669
Houston,CESM2,1899,summer,29.604200000000002
Houston,CESM2,1899,winter,15.778833333333333
Houston,CESM2,1900,summer,30.094866666666665
Houston,CESM2,1900,winter,12.379
Houston,CESM2,1901,summer,29.078833333333336
Houston,CESM2,1901,winter,12.455133333333334
Houston,CESM2,1902,summer,30.08523333333333
Houston,CESM2,1902,winter,13.627533333333334
Houston,CESM2,1903,summer,29.448633333333333
Houston,CESM2,1903,winter,13.034533333333334
Houston,CESM2,1904,summer,29.817133333333334
Houston,CESM2,1904,winter,13.0674
Houston,CESM2,1905,summer,28.798766666666666
Houston,CESM2,1905,winter,15.268833333333333
Houston,CESM2,1906,summer,30.278066666666664
Houston,CESM2,1906,winter,15.175733333333334
Houston,CESM2,1907,summer,29.683866666666663
Houston,CESM2,1907,winter,14.651933333333332
Houston,CESM2,1908,summer,29.164666666666665
Houston,CESM2,1908,winter,12.488999999999999
Houston,CESM2,1909,summer,30.036266666666666
Houston,CESM2,1909,winter,14.955033333333333
Houston,CESM2,1910,summer,30.393533333333334
Houston,CESM2,1910,winter,12.060533333333334
Houston,CESM2,1911,summer,29.810366666666667
Houston,CESM2,1911,winter,14.224566666666666
Houston,CESM2,1912,summer,29.245833333333334
Houston,CESM2,1912,winter,14.579466666666667
Houston,CESM2,1913,summer,29.636133333333333
Houston,CESM2,1913,winter,14.535966666666667
Houston,CESM2,1914,summer,29.247233333333337
Houston,CESM2,1914,winter,15.568
Houston,CESM2,1915,summer,30.205133333333333
Houston,CESM2,1915,winter,14.427233333333334
Houston,CESM2,1916,summer,29.243066666666664
Houston,CESM2,1916,winter,15.6023
Houston,CESM2,1917,summer,29.4735
Houston,CESM2,1917,winter,13.106633333333333
Houston,CESM2,1918,summer,29.588033333333332
Houston,CESM2,1918,winter,13.351166666666666
Houston,CESM2,1919,summer,28.837466666666668
Houston,CESM2,1919,winter,14.279066666666665
Houston,CESM2,1920,summer,29.492333333333335
Houston,CESM2,1920,winter,12.7266
Houston,CESM2,1921,summer,29.354699999999998
Houston,CESM2,1921,winter,17.126166666666666
Houston,CESM2,1922,summer,29.17713333333333
Houston,CESM2,1922,winter,14.5028
Houston,CESM2,1923,summer,30.095
Houston,CESM2,1923,winter,17.032300000000003
Houston,CESM2,1924,summer,29.364866666666668
Houston,CESM2,1924,winter,16.010166666666667
Houston,CESM2,1925,summer,29.706799999999998
Houston,CESM2,1925,winter,14.606333333333334
Houston,CESM2,1926,summer,29.8716
Houston,CESM2,1926,winter,14.873533333333334
Houston,CESM2,1927,summer,28.993566666666666
Houston,CESM2,1927,winter,15.285633333333335
Houston,CESM2,1928,summer,29.576833333333337
Houston,CESM2,1928,winter,13.704933333333335
Houston,CESM2,1929,summer,29.94713333333333
Houston,CESM2,1929,winter,13.018266666666667
Houston,CESM2,1930,summer,29.83203333333333
Houston,CESM2,1930,winter,12.598066666666668
Houston,CESM2,1931,summer,30.11
Houston,CESM2,1931,winter,16.520766666666663
Houston,CESM2,1932,summer,29.244266666666665
Houston,CESM2,1932,winter,15.737133333333333
Houston,CESM2,1933,summer,29.484799999999996
Houston,CESM2,1933,winter,13.616166666666667
Houston,CESM2,1934,summer,29.24553333333333
Houston,CESM2,1934,winter,13.373833333333332
Houston,CESM2,1935,summer,30.279366666666665
Houston,CESM2,1935,winter,13.231333333333334
Houston,CESM2,1936,summer,29.4345
Houston,CESM2,1936,winter,15.8227
Houston,CESM2,1937,summer,29.8074
Houston,CESM2,1937,winter,14.8023
Houston,CESM2,1938,summer,29.307533333333335
Houston,CESM2,1938,winter,13.578533333333334
Houston,CESM2,1939,summer,29.941433333333336
Houston,CESM2,1939,winter,14.813699999999999
Houston,CESM2,1940,summer,30.347266666666666
Houston,CESM2,1940,winter,11.853
Houston,CESM2,1941,summer,29.206866666666667
Houston,CESM2,1941,winter,12.909199999999998
Houston,CESM2,1942,summer,29.6147
Houston,CESM2,1942,winter,14.504833333333332
Houston,CESM2,1943,summer,30.099500000000003
Houston,CESM2,1943,winter,12.794433333333332
Houston,CESM2,1944,summer,29.7688
Houston,CESM2,1944,winter,13.078266666666666
Houston,CESM2,1945,summer,29.4532
Houston,CESM2,1945,winter,12.848999999999998
Houston,CESM2,1946,summer,30.074766666666665
Houston,CESM2,1946,winter,13.501566666666667
Houston,CESM2,1947,summer,29.941266666666667
Houston,CESM2,1947,winter,14.311433333333333
Houston,CESM2,1948,summer,29.242566666666665
Houston,CESM2,1948,winter,15.4108
Houston,CESM2,1949,summer,29.751266666666666
Houston,CESM2,1949,winter,12.366
Houston,CESM2,1950,summer,29.313333333333333
Houston,CESM2,1950,winter,14.149433333333334
Houston,CESM2,1951,summer,29.39573333333333
Houston,CESM2,1951,winter,14.4504
Houston,CESM2,1952,summer,29.214766666666666
Houston,CESM2,1952,winter,14.6924
Houston,CESM2,1953,summer,30.3462
Houston,CESM2,1953,winter,13.737633333333333
Houston,CESM2,1954,summer,29.86466666666667
Houston,CESM2,1954,winter,17.252399999999998
Houston,CESM2,1955,summer,29.6802
Houston,CESM2,1955,winter,13.1458
Houston,CESM2,1956,summer,28.87986666666667
Houston,CESM2,1956,winter,10.986366666666667
Houston,CESM2,1957,summer,28.176066666666667
Houston,CESM2,1957,winter,14.321866666666667
Houston,CESM2,1958,summer,30.049933333333332
Houston,CESM2,1958,winter,14.417499999999999
Houston,CESM2,1959,summer,30.145166666666665
Houston,CESM2,1959,winter,10.524533333333332
Houston,CESM2,1960,summer,29.780133333333335
Houston,CESM2,1960,winter,12.161833333333334
Houston,CESM2,1961,summer,29.470066666666668
Houston,CESM2,1961,winter,13.235999999999999
Houston,CESM2,1962,summer,29.972566666666665
Houston,CESM2,1962,winter,13.745066666666666
Houston,CESM2,1963,summer,29.326166666666666
Houston,CESM2,1963,winter,15.416666666666666
Houston,CESM2,1964,summer,29.517066666666665
Houston,CESM2,1964,winter,13.699100000000001
Houston,CESM2,1965,summer,29.2505
Houston,CESM2,1965,winter,12.499333333333333
Houston,CESM2,1966,summer,28.949133333333332
Houston,CESM2,1966,winter,13.699266666666666
Houston,CESM2,1967,summer,29.354533333333336
Houston,CESM2,1967,winter,13.249866666666668
Houston,CESM2,1968,summer,29.432
Houston,CESM2,1968,winter,12.238900000000001
Houston,CESM2,1969,summer,28.96126666666667
Houston,CESM2,1969,winter,14.5608
Houston,CESM2,1970,summer,29.507066666666663
Houston,CESM2,1970,winter,13.627166666666668
Houston,CESM2,1971,summer,29.225333333333335
Houston,CESM2,1971,winter,14.6379
Houston,CESM2,1972,summer,29.8039
Houston,CESM2,1972,winter,12.2184
Houston,CESM2,1973,summer,29.5104
Houston,CESM2,1973,winter,14.327433333333333
Houston,CESM2,1974,summer,29.121133333333333
Houston,CESM2,1974,winter,14.3209
Houston,CESM2,1975,summer,29.1944
Houston,CESM2,1975,winter,12.239433333333332
Houston,CESM2,1976,summer,29.343266666666665
Houston,CESM2,1976,winter,13.170633333333333
Houston,CESM2,1977,summer,30.039599999999997
Houston,CESM2,1977,winter,11.651233333333332
Houston,CESM2,1978,summer,28.5838
Houston,CESM2,1978,winter,12.063566666666667
Houston,CESM2,1979,summer,30.670333333333332
Houston,CESM2,1979,winter,15.865633333333335
Houston,CESM2,1980,summer,29.379566666666665
Houston,CESM2,1980,winter,13.490466666666668
Houston,CESM2,1981,summer,29.23296666666667
Houston,CESM2,1981,winter,13.042166666666667
Houston,CESM2,1982,summer,29.214366666666667
Houston,CESM2,1982,winter,14.436966666666665
Houston,CESM2,1983,summer,28.547866666666668
Houston,CESM2,1983,winter,15.0117
Houston,CESM2,1984,summer,30.2483
Houston,CESM2,1984,winter,13.673933333333332
Houston,CESM2,1985,summer,29.091166666666666
Houston,CESM2,1985,winter,13.4478
Houston,CESM2,1986,summer,29.586866666666666
Houston,CESM2,1986,winter,13.575000000000001
Houston,CESM2,1987,summer,29.973966666666666
Houston,CESM2,1987,winter,14.680299999999997
Houston,CESM2,1988,summer,29.5261
Houston,CESM2,1988,winter,15.024566666666667
Houston,CESM2,1989,summer,30.09306666666667
Houston,CESM2,1989,winter,14.296466666666667
Houston,CESM2,1990,summer,30.613833333333332
Houston,CESM2,1990,winter,13.148633333333331
Houston,CESM2,1991,summer,29.44926666666667
Houston,CESM2,1991,winter,14.8026
Houston,CESM2,1992,summer,29.51303333333333
Houston,CESM2,1992,winter,13.608199999999998
Houston,CESM2,1993,summer,29.868333333333336
Houston,CESM2,1993,winter,12.679833333333335
Houston,CESM2,1994,summer,29.983099999999997
Houston,CESM2,1994,winter,14.0585
Houston,CESM2,1995,summer,29.8874
Houston,CESM2,1995,winter,16.237766666666666
Houston,CESM2,1996,summer,29.931366666666666
Houston,CESM2,1996,winter,14.986400000000001
Houston,CESM2,1997,summer,30.597399999999997
Houston,CESM2,1997,winter,12.492566666666667
Houston,CESM2,1998,summer,29.88463333333333
Houston,CESM2,1998,winter,14.395066666666667
Houston,CESM2,1999,summer,29.7346
Houston,CESM2,1999,winter,15.769866666666665
Houston,CESM2,2000,summer,29.670466666666666
Houston,CESM2,2000,winter,13.667166666666667
Houston,CESM2,2001,summer,29.581666666666667
Houston,CESM2,2001,winter,13.558933333333334
Houston,CESM2,2002,summer,30.712933333333336
Houston,CESM2,2002,winter,12.3578
Houston,CESM2,2003,summer,29.645733333333336
Houston,CESM2,2003,winter,14.526633333333335
Houston,CESM2,2004,summer,29.570000000000004
Houston,CESM2,2004,winter,15.283166666666666
Houston,CESM2,2005,summer,30.076533333333334
Houston,CESM2,2005,winter,16.438733333333335
Houston,CESM2,2006,summer,30.4555
Houston,CESM2,2006,winter,12.554566666666666
Houston,CESM2,2007,summer,29.9362
Houston,CESM2,2007,winter,14.5144
Houston,CESM2,2008,summer,29.5624
Houston,CESM2,2008,winter,17.031866666666666
Houston,CESM2,2009,summer,29.943466666666666
Houston,CESM2,2009,winter,15.003066666666667
Houston,CESM2,2010,summer,30.650966666666665
Houston,CESM2,2010,winter,13.351833333333332
Houston,CESM2,2011,summer,30.39793333333333
Houston,CESM2,2011,winter,15.6834
Houston,CESM2,2012,summer,30.670366666666666
Houston,CESM2,2012,winter,14.126
Houston,CESM2,2013,summer,30.457733333333334
Houston,CESM2,2013,winter,14.652333333333333
Houston,CESM2,2014,summer,30.237066666666667
Houston,CESM2,2014,winter,16.456599999999998
Houston,GFDL-ESM4,1850,summer,28.5176
Houston,GFDL-ESM4,1850,winter,10.790033333333334
Houston,GFDL-ESM4,1851,summer,28.573466666666665
Houston,GFDL-ESM4,1851,winter,11.0916
Houston,GFDL-ESM4,1852,summer,28.574333333333332
Houston,GFDL-ESM4,1852,winter,9.259966666666665
Houston,GFDL-ESM4,1853,summer,27.413766666666664
Houston,GFDL-ESM4,1853,winter,7.369699999999999
Houston,GFDL-ESM4,1854,summer,28.8967
Houston,GFDL-ESM4,1854,winter,9.2904
Houston,GFDL-ESM4,1855,summer,26.49513333333333
Houston,GFDL-ESM4,1855,winter,12.570766666666666
Houston,GFDL-ESM4,1856,summer,27.484066666666667
Houston,GFDL-ESM4,1856,winter,10.520566666666667
Houston,GFDL-ESM4,1857,summer,27.437
Houston,GFDL-ESM4,1857,winter,8.563433333333334
Houston,GFDL-ESM4,1858,summer,26.768533333333334
Houston,GFDL-ESM4,1858,winter,10.642666666666667
Houston,GFDL-ESM4,1859,summer,27.983500000000003
Houston,GFDL-ESM4,1859,winter,10.308566666666666
Houston,GFDL-ESM4,1860,summer,27.8099
Houston,GFDL-ESM4,1860,winter,11.551333333333332
Houston,GFDL-ESM4,1861,summer,29.087133333333338
Houston,GFDL-ESM4,1861,winter,13.415933333333333
Houston,GFDL-ESM4,1862,summer,29.184299999999997
Houston,GFDL-ESM4,1862,winter,10.810666666666668
Houston,GFDL-ESM4,1863,summer,28.91756666666667
Houston,GFDL-ESM4,1863,winter,10.2889
Houston,GFDL-ESM4,1864,summer,27.723766666666666
Houston,GFDL-ESM4,1864,winter,11.179433333333334
Houston,GFDL-ESM4,1865,summer,29.080333333333332
Houston,GFDL-ESM4,1865,winter,10.783933333333332
Houston,GFDL-ESM4,1866,summer,28.8032
Houston,GFDL-ESM4,1866,winter,10.211166666666665
Houston,GFDL-ESM4,1867,summer,27.566599999999998
Houston,GFDL-ESM4,1867,winter,10.482133333333334
Houston,GFDL-ESM4,1868,summer,29.317466666666665
Houston,GFDL-ESM4,1868,winter,11.057233333333334
Houston,GFDL-ESM4,1869,summer,29.19503333333333
Houston,GFDL-ESM4,1869,winter,11.773366666666666
Houston,GFDL-ESM4,1870,summer,28.817433333333337
Houston,GFDL-ESM4,1870,winter,12.321399999999999
Houston,GFDL-ESM4,1871,summer,28.14046666666667
Houston,GFDL-ESM4,1871,winter,11.621433333333334
Houston,GFDL-ESM4,1872,summer,28.550066666666666
Houston,GFDL-ESM4,1872,winter,9.286633333333334
Houston,GFDL-ESM4,1873,summer,28.684533333333334
Houston,GFDL-ESM4,1873,winter,10.356499999999999
Houston,GFDL-ESM4,1874,summer,28.912533333333332
Houston,GFDL-ESM4,1874,winter,10.385
Houston,GFDL-ESM4,1875,summer,27.183000000000003
Houston,GFDL-ESM4,1875,winter,10.261366666666667
Houston,GFDL-ESM4,1876,summer,27.473466666666667
Houston,GFDL-ESM4,1876,winter,12.255
Houston,GFDL-ESM4,1877,summer,28.953999999999997
Houston,GFDL-ESM4,1877,winter,11.510366666666664
Houston,GFDL-ESM4,1878,summer,28.88083333333333
Houston,GFDL-ESM4,1878,winter,11.5665
Houston,GFDL-ESM4,1879,summer,28.359466666666666
Houston,GFDL-ESM4,1879,winter,12.4858
Houston,GFDL-ESM4,1880,summer,28.011533333333333
Houston,GFDL-ESM4,1880,winter,12.152866666666668
Houston,GFDL-ESM4,1881,summer,28.039066666666667
Houston,GFDL-ESM4,1881,winter,11.6815
Houston,GFDL-ESM4,1882,summer,27.863433333333333
Houston,GFDL-ESM4,1882,winter,11.6811
Houston,GFDL-ESM4,1883,summer,28.957066666666666
Houston,GFDL-ESM4,1883,winter,12.466766666666667
Houston,GFDL-ESM4,1884,summer,25.628833333333333
Houston,GFDL-ESM4,1884,winter,11.082866666666668
Houston,GFDL-ESM4,1885,summer,26.949699999999996
Houston,GFDL-ESM4,1885,winter,9.395633333333334
Houston,GFDL-ESM4,1886,summer,27.962866666666667
Houston,GFDL-ESM4,1886,winter,11.613066666666667
Houston,GFDL-ESM4,1887,summer,28.1133
Houston,GFDL-ESM4,1887,winter,11.643966666666666
Houston,GFDL-ESM4,1888,summer,28.388066666666663
Houston,GFDL-ESM4,1888,winter,11.586500000000001
Houston,GFDL-ESM4,1889,summer,28.630366666666664
Houston,GFDL-ESM4,1889,winter,8.7251
Houston,GFDL-ESM4,1890,summer,28.029966666666667
Houston,GFDL-ESM4,1890,winter,11.0666
Houston,GFDL-ESM4,1891,summer,28.379966666666665
Houston,GFDL-ESM4,1891,winter,9.6017
Houston,GFDL-ESM4,1892,summer,28.705466666666666
Houston,GFDL-ESM4,1892,winter,10.866566666666666
Houston,GFDL-ESM4,1893,summer,29.02146666666667
Houston,GFDL-ESM4,1893,winter,9.6889
Houston,GFDL-ESM4,1894,summer,28.351866666666666
Houston,GFDL-ESM4,1894,winter,11.4576
Houston,GFDL-ESM4,1895,summer,28.768733333333333
Houston,GFDL-ESM4,1895,winter,9.512233333333333
Houston,GFDL-ESM4,1896,summer,27.805966666666666
Houston,GFDL-ESM4,1896,winter,11.0702
Houston,GFDL-ESM4,1897,summer,27.8592
Houston,GFDL-ESM4,1897,winter,10.0804
Houston,GFDL-ESM4,1898,summer,27.858866666666668
Houston,GFDL-ESM4,1898,winter,9.8621
Houston,GFDL-ESM4,1899,summer,27.895799999999998
Houston,GFDL-ESM4,1899,winter,11.2494
Houston,GFDL-ESM4,1900,summer,28.323400000000003
Houston,GFDL-ESM4,1900,winter,8.7667
Houston,GFDL-ESM4,1901,summer,27.809733333333337
Houston,GFDL-ESM4,1901,winter,11.731533333333333
Houston,GFDL-ESM4,1902,summer,28.319466666666667
Houston,GFDL-ESM4,1902,winter,10.2438
Houston,GFDL-ESM4,1903,summer,28.040033333333337
Houston,GFDL-ESM4,1903,winter,10.4294
Houston,GFDL-ESM4,1904,summer,27.38383333333333
Houston,GFDL-ESM4,1904,winter,8.6675
Houston,GFDL-ESM4,1905,summer,28.441233333333333
Houston,GFDL-ESM4,1905,winter,10.728933333333332
Houston,GFDL-ESM4,1906,summer,27.38033333333333
Houston,GFDL-ESM4,1906,winter,11.425966666666667
Houston,GFDL-ESM4,1907,summer,29.281066666666664
Houston,GFDL-ESM4,1907,winter,12.623366666666668
Houston,GFDL-ESM4,1908,summer,30.267933333333332
Houston,GFDL-ESM4,1908,winter,12.650766666666668
Houston,GFDL-ESM4,1909,summer,26.7079
Houston,GFDL-ESM4,1909,winter,9.232966666666666
Houston,GFDL-ESM4,1910,summer,28.974033333333335
Houston,GFDL-ESM4,1910,winter,9.223066666666666
Houston,GFDL-ESM4,1911,summer,28.5966
Houston,GFDL-ESM4,1911,winter,9.090166666666667
Houston,GFDL-ESM4,1912,summer,26.922133333333335
Houston,GFDL-ESM4,1912,winter,10.3833
Houston,GFDL-ESM4,1913,summer,27.646266666666666
Houston,GFDL-ESM4,1913,winter,12.456933333333334
Houston,GFDL-ESM4,1914,summer,27.4552
Houston,GFDL-ESM4,1914,winter,10.188033333333333
Houston,GFDL-ESM4,1915,summer,28.707866666666664
Houston,GFDL-ESM4,1915,winter,9.881733333333335
Houston,GFDL-ESM4,1916,summer,27.64656666666667
Houston,GFDL-ESM4,1916,winter,14.060266666666665
Houston,GFDL-ESM4,1917,summer,29.069100000000002
Houston,GFDL-ESM4,1917,winter,11.5847
Houston,GFDL-ESM4,1918,summer,29.312833333333334
Houston,GFDL-ESM4,1918,winter,10.7951
Houston,GFDL-ESM4,1919,summer,27.520066666666665
Houston,GFDL-ESM4,1919,winter,9.322133333333333
Houston,GFDL-ESM4,1920,summer,28.352166666666665
Houston,GFDL-ESM4,1920,winter,11.6377
Houston,GFDL-ESM4,1921,summer,26.963733333333334
Houston,GFDL-ESM4,1921,winter,9.928533333333334
Houston,GFDL-ESM4,1922,summer,28.521866666666664
Houston,GFDL-ESM4,1922,winter,10.494
Houston,GFDL-ESM4,1923,summer,29.259933333333333
Houston,GFDL-ESM4,1923,winter,9.269599999999999
Houston,GFDL-ESM4,1924,summer,27.989099999999997
Houston,GFDL-ESM4,1924,winter,10.309633333333332
Houston,GFDL-ESM4,1925,summer,28.82813333333333
Houston,GFDL-ESM4,1925,winter,11.131066666666667
Houston,GFDL-ESM4,1926,summer,28.967766666666666
Houston,GFDL-ESM4,1926,winter,10.2287
Houston,GFDL-ESM4,1927,summer,27.6874
Houston,GFDL-ESM4,1927,winter,9.934766666666667
Houston,GFDL-ESM4,1928,summer,27.511866666666666
Houston,GFDL-ESM4,1928,winter,10.028566666666668
Houston,GFDL-ESM4,1929,summer,27.364166666666666
Houston,GFDL-ESM4,1929,winter,11.377833333333333
Houston,GFDL-ESM4,1930,summer,28.039299999999997
Houston,GFDL-ESM4,1930,winter,10.653066666666666
Houston,GFDL-ESM4,1931,summer,28.32923333333333
Houston,GFDL-ESM4,1931,winter,9.335
Houston,GFDL-ESM4,1932,summer,28.3591
Houston,GFDL-ESM4,1932,winter,9.745966666666666
Houston,GFDL-ESM4,1933,summer,27.6795
Houston,GFDL-ESM4,1933,winter,11.374833333333333
Houston,GFDL-ESM4,1934,summer,28.3647
Houston,GFDL-ESM4,1934,winter,10.637633333333333
Houston,GFDL-ESM4,1935,summer,28.62306666666667
Houston,GFDL-ESM4,1935,winter,11.149733333333332
Houston,GFDL-ESM4,1936,summer,27.498266666666666
Houston,GFDL-ESM4,1936,winter,10.554433333333334
Houston,GFDL-ESM4,1937,summer,27.9474
Houston,GFDL-ESM4,1937,winter,11.152533333333333
Houston,GFDL-ESM4,1938,summer,28.858266666666665
Houston,GFDL-ESM4,1938,winter,10.9409
Houston,GFDL-ESM4,1939,summer,28.57196666666667
Houston,GFDL-ESM4,1939,winter,10.371433333333334
Houston,GFDL-ESM4,1940,summer,28.5753
Houston,GFDL-ESM4,1940,winter,8.0412
Houston,GFDL-ESM4,1941,summer,26.3374
Houston,GFDL-ESM4,1941,winter,9.335433333333333
Houston,GFDL-ESM4,1942,summer,27.559866666666665
Houston,GFDL-ESM4,1942,winter,11.073566666666666
Houston,GFDL-ESM4,1943,summer,27.969399999999997
Houston,GFDL-ESM4,1943,winter,9.969733333333334
Houston,GFDL-ESM4,1944,summer,27.831866666666667
Houston,GFDL-ESM4,1944,winter,8.4544
Houston,GFDL-ESM4,1945,summer,28.663866666666667
Houston,GFDL-ESM4,1945,winter,12.520000000000001
Houston,GFDL-ESM4,1946,summer,26.714433333333332
Houston,GFDL-ESM4,1946,winter,8.8896
Houston,GFDL-ESM4,1947,summer,26.684066666666666
Houston,GFDL-ESM4,1947,winter,7.587233333333333
Houston,GFDL-ESM4,1948,summer,27.083166666666667
Houston,GFDL-ESM4,1948,winter,9.132666666666667
Houston,GFDL-ESM4,1949,summer,27.853566666666666
Houston,GFDL-ESM4,1949,winter,10.098066666666666
Houston,GFDL-ESM4,1950,summer,26.5012
Houston,GFDL-ESM4,1950,winter,9.724866666666665
Houston,GFDL-ESM4,1951,summer,27.946133333333336
Houston,GFDL-ESM4,1951,winter,12.155266666666668
Houston,GFDL-ESM4,1952,summer,27.156066666666664
Houston,GFDL-ESM4,1952,winter,10.990766666666666
Houston,GFDL-ESM4,1953,summer,27.981033333333333
Houston,GFDL-ESM4,1953,winter,9.880633333333334
Houston,GFDL-ESM4,1954,summer,27.233866666666668
Houston,GFDL-ESM4,1954,winter,11.987133333333333
Houston,GFDL-ESM4,1955,summer,29.0399
Houston,GFDL-ESM4,1955,winter,10.473133333333333
Houston,GFDL-ESM4,1956,summer,28.664566666666662
Houston,GFDL-ESM4,1956,winter,13.961599999999999
Houston,GFDL-ESM4,1957,summer,29.073700000000002
Houston,GFDL-ESM4,1957,winter,11.931899999999999
Houston,GFDL-ESM4,1958,summer,28.28226666666667
Houston,GFDL-ESM4,1958,winter,9.219
Houston,GFDL-ESM4,1959,summer,29.348633333333336
Houston,GFDL-ESM4,1959,winter,12.716566666666665
Houston,GFDL-ESM4,1960,summer,28.026866666666667
Houston,GFDL-ESM4,1960,winter,10.264033333333332
Houston,GFDL-ESM4,1961,summer,27.858166666666666
Houston,GFDL-ESM4,1961,winter,9.886933333333333
Houston,GFDL-ESM4,1962,summer,28.053366666666665
Houston,GFDL-ESM4,1962,winter,10.0238
Houston,GFDL-ESM4,1963,summer,27.362066666666664
Houston,GFDL-ESM4,1963,winter,10.021233333333333
Houston,GFDL-ESM4,1964,summer,27.399600000000003
Houston,GFDL-ESM4,1964,winter,11.550699999999999
Houston,GFDL-ESM4,1965,summer,27.58106666666667
Houston,GFDL-ESM4,1965,winter,12.072333333333333
Houston,GFDL-ESM4,1966,summer,29.471566666666664
Houston,GFDL-ESM4,1966,winter,9.803266666666667
Houston,GFDL-ESM4,1967,summer,27.91373333333333
Houston,GFDL-ESM4,1967,winter,10.035966666666667
Houston,GFDL-ESM4,1968,summer,27.18726666666667
Houston,GFDL-ESM4,1968,winter,11.273633333333335
Houston,GFDL-ESM4,1969,summer,27.564999999999998
Houston,GFDL-ESM4,1969,winter,10.135866666666667
Houston,GFDL-ESM4,1970,summer,27.519833333333334
Houston,GFDL-ESM4,1970,winter,12.103166666666667
Houston,GFDL-ESM4,1971,summer,28.4842
Houston,GFDL-ESM4,1971,winter,10.701433333333334
Houston,GFDL-ESM4,1972,summer,27.677166666666665
Houston,GFDL-ESM4,1972,winter,8.840966666666667
Houston,GFDL-ESM4,1973,summer,27.569766666666666
Houston,GFDL-ESM4,1973,winter,11.369333333333335
Houston,GFDL-ESM4,1974,summer,28.0458
Houston,GFDL-ESM4,1974,winter,10.354866666666666
Houston,GFDL-ESM4,1975,summer,26.8292
Houston,GFDL-ESM4,1975,winter,11.161299999999999
Houston,GFDL-ESM4,1976,summer,27.909666666666666
Houston,GFDL-ESM4,1976,winter,11.166033333333333
Houston,GFDL-ESM4,1977,summer,27.8152
Houston,GFDL-ESM4,1977,winter,7.972466666666667
Houston,GFDL-ESM4,1978,summer,27.719800000000003
Houston,GFDL-ESM4,1978,winter,11.208366666666668
Houston,GFDL-ESM4,1979,summer,26.901933333333332
Houston,GFDL-ESM4,1979,winter,12.205633333333333
Houston,GFDL-ESM4,1980,summer,29.149533333333334
Houston,GFDL-ESM4,1980,winter,14.242933333333333
Houston,GFDL-ESM4,1981,summer,29.556466666666665
Houston,GFDL-ESM4,1981,winter,9.2493
Houston,GFDL-ESM4,1982,summer,28.6163
Houston,GFDL-ESM4,1982,winter,8.8756
Houston,GFDL-ESM4,1983,summer,27.664866666666665
Houston,GFDL-ESM4,1983,winter,10.698533333333332
Houston,GFDL-ESM4,1984,summer,27.854133333333333
Houston,GFDL-ESM4,1984,winter,11.1666
Houston,GFDL-ESM4,1985,summer,28.7026
Houston,GFDL-ESM4,1985,winter,11.692466666666666
Houston,GFDL-ESM4,1986,summer,28.033966666666668
Houston,GFDL-ESM4,1986,winter,10.681433333333333
Houston,GFDL-ESM4,1987,summer,27.635933333333337
Houston,GFDL-ESM4,1987,winter,11.372100000000001
Houston,GFDL-ESM4,1988,summer,27.093366666666668
Houston,GFDL-ESM4,1988,winter,9.781799999999999
Houston,GFDL-ESM4,1989,summer,28.638066666666663
Houston,GFDL-ESM4,1989,winter,11.526000000000002
Houston,GFDL-ESM4,1990,summer,27.917366666666666
Houston,GFDL-ESM4,1990,winter,9.832299999999998
Houston,GFDL-ESM4,1991,summer,27.186333333333334
Houston,GFDL-ESM4,1991,winter,9.0132
Houston,GFDL-ESM4,1992,summer,27.393466666666665
Houston,GFDL-ESM4,1992,winter,12.583533333333333
Houston,GFDL-ESM4,1993,summer,28.014766666666663
